id_kos,nama_kos,kota,wilayah,harga_per_bulan,tipe_kos,ukuran_kamar,ac,kamar_mandi_dalam,wifi,listrik_include,parkir,dapur,laundry,security_24jam,jarak_ke_kampus_km,kampus_terdekat,jarak_ke_transportasi_km,rating,jumlah_kamar,jumlah_review,deskripsi_promosi,ulasan_penghuni,foto_path,latitude,longitude
KOS-0841,Kos Koja 841,Jakarta Utara,Koja,3000000,Putri,20,1,1,1,1,0,0,1,0,3.9,Universitas Jayabaya,2.4,3.6,11,146,"Hunian nyaman di jantung Jakarta Utara. Kos putri dengan AC, kamar mandi dalam, WiFi, listrik termasuk, dan laundry. Ukuran kamar 20m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 2.4 km. Cocok untuk profesional muda yang aktif.","Lumayan sesuai harga yang dibayar. WiFi kencang dan stabil. AC dingin, tidak berisik. Respons pemilik kadang agak lambat, tapi fasilitas tetap terjaga.",assets/kos_photos/kos_0841.jpg,-6.133425,106.912098
KOS-0842,Kos Penjaringan 842,Jakarta Utara,Penjaringan,2500000,Campur,24,1,1,1,1,0,0,0,1,8.9,Universitas Jayabaya,3.0,4.6,14,66,"Hunian nyaman di jantung Jakarta Utara. Kos campur dengan AC, kamar mandi dalam, WiFi, listrik termasuk, dan security 24 jam. Ukuran kamar 24m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 3.0 km. Cocok untuk profesional muda yang aktif.","Baru 12 minggu tapi sudah betah banget. WiFi kencang dan stabil. AC dingin, tidak berisik. Air bersih dan lancar, listrik stabil, tidak pernah mati. Harga sepadan.",assets/kos_photos/kos_0842.jpg,-6.112366,106.913515
KOS-0843,Kos Tanjung Priok 843,Jakarta Utara,Tanjung Priok,2650000,Putra,12,1,1,1,1,1,0,1,0,7.4,STIE Indonesia Jakarta,4.8,3.7,22,81,"Kos eksklusif putra area Tanjung Priok! Fasilitas lengkap: AC, kamar mandi dalam, WiFi, listrik termasuk, parkir, dan laundry. Kamar 12m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Utara. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 7.4 km ke kampus terdekat. Daftar sekarang!","Cukup nyaman untuk kebutuhan sehari-hari. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga standar untuk area sini. Cocok untuk yang budget terbatas.",assets/kos_photos/kos_0843.jpg,-6.075526,106.839406
KOS-0844,Kos Penjaringan 844,Jakarta Utara,Penjaringan,1800000,Putri,12,0,1,1,1,0,0,0,0,4.7,STIE Indonesia Jakarta,1.9,4.0,16,57,"Kos eksklusif putri area Penjaringan! Fasilitas lengkap: kamar mandi dalam, WiFi, dan listrik termasuk. Kamar 12m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Utara. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 4.7 km ke kampus terdekat. Daftar sekarang!","Baru 18 minggu tapi sudah betah banget. WiFi kencang dan stabil. Kamar mandi pribadi sangat nyaman. Air bersih dan lancar, listrik stabil, tidak pernah mati. Harga sepadan.",assets/kos_photos/kos_0844.jpg,-6.115693,106.833076
KOS-0845,Kos Cilincing 845,Jakarta Utara,Cilincing,2350000,Putri,9,1,0,1,0,1,0,1,1,4.4,STIE Indonesia Jakarta,3.6,4.6,6,7,"Kos bersih dan terawat di Cilincing, Jakarta Utara. Kamar putri berukuran 9m² tersedia dengan fasilitas AC, WiFi, parkir, laundry, dan security 24 jam. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 4.4 km dari kampus, 3.6 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Kos paling nyaman selama kuliah di Jakarta. WiFi kencang dan stabil. AC dingin, tidak berisik. Lingkungan bersih dan aman, tidak pernah ada masalah keamanan. Sangat recommended untuk mahasiswa baru!",assets/kos_photos/kos_0845.jpg,-6.138206,106.887364
KOS-0846,Kos Penjaringan 846,Jakarta Utara,Penjaringan,2400000,Putra,15,1,0,1,1,1,0,0,1,7.2,STIE Indonesia Jakarta,1.9,4.5,9,45,"Kos eksklusif putra area Penjaringan! Fasilitas lengkap: AC, WiFi, listrik termasuk, parkir, dan security 24 jam. Kamar 15m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Utara. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 7.2 km ke kampus terdekat. Daftar sekarang!","Sudah 3 bulan di sini, sangat puas! Kamar bersih dan wangi. WiFi kencang dan stabil. AC dingin, tidak berisik. Pemilik kos sigap menangani keluhan. Sangat direkomendasikan!",assets/kos_photos/kos_0846.jpg,-6.155061,106.857109
KOS-0847,Kos Koja 847,Jakarta Utara,Koja,2100000,Putri,9,1,0,1,0,1,1,0,1,4.5,STIE Indonesia Jakarta,1.1,4.6,5,33,"Hunian nyaman di jantung Jakarta Utara. Kos putri dengan AC, WiFi, parkir, dapur bersama, dan security 24 jam. Ukuran kamar 9m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 1.1 km. Cocok untuk profesional muda yang aktif.","Sudah 12 tahun tinggal di sini dan tidak mau pindah. WiFi kencang dan stabil. AC dingin, tidak berisik. Lingkungan aman dan nyaman, penghuni dipilih secara selektif.",assets/kos_photos/kos_0847.jpg,-6.099558,106.894355
KOS-0848,Kos Koja 848,Jakarta Utara,Koja,1900000,Putri,9,1,0,1,1,1,0,0,1,8.8,STIE Indonesia Jakarta,1.5,4.3,28,176,"Kos eksklusif putri area Koja! Fasilitas lengkap: AC, WiFi, listrik termasuk, parkir, dan security 24 jam. Kamar 9m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Utara. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 8.8 km ke kampus terdekat. Daftar sekarang!","Sudah 2 bulan di sini, sangat puas! Kamar bersih dan wangi. WiFi kencang dan stabil. AC dingin, tidak berisik. Pemilik kos sigap menangani keluhan. Sangat direkomendasikan!",assets/kos_photos/kos_0848.jpg,-6.189788,106.820726
KOS-0849,Kos Penjaringan 849,Jakarta Utara,Penjaringan,1850000,Putra,9,1,0,1,0,1,1,0,0,6.7,STIE Indonesia Jakarta,0.3,3.9,25,114,"Kos eksklusif putra area Penjaringan! Fasilitas lengkap: AC, WiFi, parkir, dan dapur bersama. Kamar 9m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Utara. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 6.7 km ke kampus terdekat. Daftar sekarang!","Cukup nyaman untuk kebutuhan sehari-hari. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga standar untuk area sini. Cocok untuk yang budget terbatas.",assets/kos_photos/kos_0849.jpg,-6.131331,106.846132
KOS-0850,Kos Koja 850,Jakarta Utara,Koja,1500000,Putri,15,1,0,1,0,1,0,0,0,6.1,STIE Indonesia Jakarta,3.0,4.4,18,98,"Kos putri strategis di Koja, Jakarta Utara. Kamar 15m² dilengkapi AC, WiFi, dan parkir. Lokasi hanya 6.1 km dari kampus dan 3.0 km dari moda transportasi umum. Suasana bersih, aman, dan nyaman. Cocok untuk mahasiswa maupun pekerja muda yang menginginkan hunian berkualitas dengan harga terjangkau.","Lokasi sangat strategis, ke mana-mana mudah dijangkau. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga sangat worth it untuk fasilitasnya. Teman sesama penghuni juga asik.",assets/kos_photos/kos_0850.jpg,-6.120689,106.857565
KOS-0851,Kos Cilincing 851,Jakarta Utara,Cilincing,2200000,Campur,15,0,1,1,1,1,1,0,1,3.9,STIE Indonesia Jakarta,1.4,4.9,20,24,"Kos eksklusif campur area Cilincing! Fasilitas lengkap: kamar mandi dalam, WiFi, listrik termasuk, parkir, dapur bersama, dan security 24 jam. Kamar 15m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Utara. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 3.9 km ke kampus terdekat. Daftar sekarang!","Lokasi sangat strategis, ke mana-mana mudah dijangkau. WiFi kencang dan stabil. Kamar mandi pribadi sangat nyaman. Harga sangat worth it untuk fasilitasnya. Teman sesama penghuni juga asik.",assets/kos_photos/kos_0851.jpg,-6.115621,106.904901
KOS-0852,Kos Penjaringan 852,Jakarta Utara,Penjaringan,2100000,Putri,15,0,1,1,0,1,0,1,0,8.9,STIE Indonesia Jakarta,4.2,4.3,28,19,"Hunian nyaman di jantung Jakarta Utara. Kos putri dengan kamar mandi dalam, WiFi, parkir, dan laundry. Ukuran kamar 15m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 4.2 km. Cocok untuk profesional muda yang aktif.","Kos paling nyaman selama kuliah di Jakarta. WiFi kencang dan stabil. Kamar mandi pribadi sangat nyaman. Lingkungan bersih dan aman, tidak pernah ada masalah keamanan. Sangat recommended untuk mahasiswa baru!",assets/kos_photos/kos_0852.jpg,-6.092068,106.835658
KOS-0853,Kos Tanjung Priok 853,Jakarta Utara,Tanjung Priok,2250000,Putri,9,0,0,1,0,1,0,0,1,2.0,Universitas Jayabaya,0.4,3.8,10,194,"Kos eksklusif putri area Tanjung Priok! Fasilitas lengkap: WiFi, parkir, dan security 24 jam. Kamar 9m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Utara. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 2.0 km ke kampus terdekat. Daftar sekarang!","Oke secara keseluruhan. WiFi kencang dan stabil. Keamanan 24 jam membuat tenang. Ada plus minusnya, tapi tidak mengecewakan. Lumayan untuk jangka panjang.",assets/kos_photos/kos_0853.jpg,-6.128664,106.801998
KOS-0854,Kos Cilincing 854,Jakarta Utara,Cilincing,2600000,Campur,20,1,1,1,1,1,1,1,1,6.0,STIE Indonesia Jakarta,1.3,4.5,7,58,"Kos eksklusif campur area Cilincing! Fasilitas lengkap: AC, kamar mandi dalam, WiFi, listrik termasuk, parkir, dapur bersama, laundry, dan security 24 jam. Kamar 20m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Utara. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 6.0 km ke kampus terdekat. Daftar sekarang!","Lokasi sangat strategis, ke mana-mana mudah dijangkau. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga sangat worth it untuk fasilitasnya. Teman sesama penghuni juga asik.",assets/kos_photos/kos_0854.jpg,-6.108019,106.867745
KOS-0855,Kos Pademangan 855,Jakarta Utara,Pademangan,2250000,Putri,12,0,1,1,1,0,0,0,0,2.4,STIE Indonesia Jakarta,0.5,4.2,8,101,"Hunian nyaman di jantung Jakarta Utara. Kos putri dengan kamar mandi dalam, WiFi, dan listrik termasuk. Ukuran kamar 12m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 0.5 km. Cocok untuk profesional muda yang aktif.","Lokasi sangat strategis, ke mana-mana mudah dijangkau. WiFi kencang dan stabil. Kamar mandi pribadi sangat nyaman. Harga sangat worth it untuk fasilitasnya. Teman sesama penghuni juga asik.",assets/kos_photos/kos_0855.jpg,-6.072526,106.833173
KOS-0856,Kos Tanjung Priok 856,Jakarta Utara,Tanjung Priok,2400000,Putri,12,1,1,1,1,1,0,1,0,3.1,Universitas Jayabaya,3.3,4.1,15,78,"Hunian nyaman di jantung Jakarta Utara. Kos putri dengan AC, kamar mandi dalam, WiFi, listrik termasuk, parkir, dan laundry. Ukuran kamar 12m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 3.3 km. Cocok untuk profesional muda yang aktif.","Lokasi sangat strategis, ke mana-mana mudah dijangkau. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga sangat worth it untuk fasilitasnya. Teman sesama penghuni juga asik.",assets/kos_photos/kos_0856.jpg,-6.139707,106.865608
KOS-0857,Kos Penjaringan 857,Jakarta Utara,Penjaringan,2200000,Putri,15,1,0,1,1,1,0,0,0,6.0,STIE Indonesia Jakarta,0.9,4.2,27,25,"Hunian nyaman di jantung Jakarta Utara. Kos putri dengan AC, WiFi, listrik termasuk, dan parkir. Ukuran kamar 15m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 0.9 km. Cocok untuk profesional muda yang aktif.","Baru 24 minggu tapi sudah betah banget. WiFi kencang dan stabil. AC dingin, tidak berisik. Air bersih dan lancar, listrik stabil, tidak pernah mati. Harga sepadan.",assets/kos_photos/kos_0857.jpg,-6.086052,106.84786
KOS-0858,Kos Tanjung Priok 858,Jakarta Utara,Tanjung Priok,2500000,Putra,9,1,1,1,0,1,0,0,0,2.8,Universitas Jayabaya,0.7,4.4,21,32,"Kos putra strategis di Tanjung Priok, Jakarta Utara. Kamar 9m² dilengkapi AC, kamar mandi dalam, WiFi, dan parkir. Lokasi hanya 2.8 km dari kampus dan 0.7 km dari moda transportasi umum. Suasana bersih, aman, dan nyaman. Cocok untuk mahasiswa maupun pekerja muda yang menginginkan hunian berkualitas dengan harga terjangkau.","Sudah 6 tahun tinggal di sini dan tidak mau pindah. WiFi kencang dan stabil. AC dingin, tidak berisik. Lingkungan aman dan nyaman, penghuni dipilih secara selektif.",assets/kos_photos/kos_0858.jpg,-6.095599,106.863567
KOS-0859,Kos Kelapa Gading 859,Jakarta Utara,Kelapa Gading,2000000,Putri,12,1,0,1,1,0,0,0,0,4.1,Universitas Jayabaya,0.8,4.7,10,150,"Kos eksklusif putri area Kelapa Gading! Fasilitas lengkap: AC, WiFi, dan listrik termasuk. Kamar 12m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Utara. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 4.1 km ke kampus terdekat. Daftar sekarang!","Kos paling nyaman selama kuliah di Jakarta. WiFi kencang dan stabil. AC dingin, tidak berisik. Lingkungan bersih dan aman, tidak pernah ada masalah keamanan. Sangat recommended untuk mahasiswa baru!",assets/kos_photos/kos_0859.jpg,-6.135901,106.867878
KOS-0860,Kos Pademangan 860,Jakarta Utara,Pademangan,2250000,Putri,9,0,1,1,0,1,0,0,1,4.9,Universitas Jayabaya,0.5,4.8,7,198,"Hunian nyaman di jantung Jakarta Utara. Kos putri dengan kamar mandi dalam, WiFi, parkir, dan security 24 jam. Ukuran kamar 9m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 0.5 km. Cocok untuk profesional muda yang aktif.","Lokasi sangat strategis, ke mana-mana mudah dijangkau. WiFi kencang dan stabil. Kamar mandi pribadi sangat nyaman. Harga sangat worth it untuk fasilitasnya. Teman sesama penghuni juga asik.",assets/kos_photos/kos_0860.jpg,-6.154914,106.845294
KOS-0861,Kos Koja 861,Jakarta Utara,Koja,2550000,Putri,18,1,1,1,0,1,0,0,1,1.5,STIE Indonesia Jakarta,1.7,3.7,18,117,"Tersedia kamar kos putri di kawasan Koja, Jakarta Utara. Luas kamar 18m², fasilitas: AC, kamar mandi dalam, WiFi, parkir, dan security 24 jam. Dekat kampus (1.5 km) dan transportasi umum (1.7 km). Lingkungan tenang, pemilik kos ramah dan responsif. Harga sudah mencakup biaya perawatan fasilitas bersama. Ideal untuk pelajar yang baru merantau.","Lumayan sesuai harga yang dibayar. WiFi kencang dan stabil. AC dingin, tidak berisik. Respons pemilik kadang agak lambat, tapi fasilitas tetap terjaga.",assets/kos_photos/kos_0861.jpg,-6.136552,106.922392
KOS-0862,Kos Koja 862,Jakarta Utara,Koja,2350000,Putri,9,1,1,1,0,0,1,1,0,0.8,Universitas Jayabaya,1.5,4.6,16,149,"Kos putri strategis di Koja, Jakarta Utara. Kamar 9m² dilengkapi AC, kamar mandi dalam, WiFi, dapur bersama, dan laundry. Lokasi hanya 0.8 km dari kampus dan 1.5 km dari moda transportasi umum. Suasana bersih, aman, dan nyaman. Cocok untuk mahasiswa maupun pekerja muda yang menginginkan hunian berkualitas dengan harga terjangkau.","Baru 12 minggu tapi sudah betah banget. WiFi kencang dan stabil. AC dingin, tidak berisik. Air bersih dan lancar, listrik stabil, tidak pernah mati. Harga sepadan.",assets/kos_photos/kos_0862.jpg,-6.126191,106.871382
KOS-0863,Kos Cilincing 863,Jakarta Utara,Cilincing,2850000,Campur,24,1,1,1,1,1,1,0,1,2.5,STIE Indonesia Jakarta,2.6,4.4,25,113,"Kos bersih dan terawat di Cilincing, Jakarta Utara. Kamar campur berukuran 24m² tersedia dengan fasilitas AC, kamar mandi dalam, WiFi, listrik termasuk, parkir, dapur bersama, dan security 24 jam. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 2.5 km dari kampus, 2.6 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Lokasi sangat strategis, ke mana-mana mudah dijangkau. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga sangat worth it untuk fasilitasnya. Teman sesama penghuni juga asik.",assets/kos_photos/kos_0863.jpg,-6.132477,106.870163
KOS-0864,Kos Cilincing 864,Jakarta Utara,Cilincing,2500000,Putri,9,1,1,1,0,0,0,0,1,1.5,Universitas Jayabaya,3.8,4.6,20,52,"Tersedia kamar kos putri di kawasan Cilincing, Jakarta Utara. Luas kamar 9m², fasilitas: AC, kamar mandi dalam, WiFi, dan security 24 jam. Dekat kampus (1.5 km) dan transportasi umum (3.8 km). Lingkungan tenang, pemilik kos ramah dan responsif. Harga sudah mencakup biaya perawatan fasilitas bersama. Ideal untuk pelajar yang baru merantau.","Sudah 3 bulan di sini, sangat puas! Kamar bersih dan wangi. WiFi kencang dan stabil. AC dingin, tidak berisik. Pemilik kos sigap menangani keluhan. Sangat direkomendasikan!",assets/kos_photos/kos_0864.jpg,-6.086707,106.880918
KOS-0865,Kos Kelapa Gading 865,Jakarta Utara,Kelapa Gading,2400000,Putri,12,1,0,0,0,1,0,0,1,2.5,Universitas Jayabaya,2.8,3.9,26,129,"Kos putri strategis di Kelapa Gading, Jakarta Utara. Kamar 12m² dilengkapi AC, parkir, dan security 24 jam. Lokasi hanya 2.5 km dari kampus dan 2.8 km dari moda transportasi umum. Suasana bersih, aman, dan nyaman. Cocok untuk mahasiswa maupun pekerja muda yang menginginkan hunian berkualitas dengan harga terjangkau.","Oke secara keseluruhan. AC dingin, tidak berisik. Keamanan 24 jam membuat tenang. Ada plus minusnya, tapi tidak mengecewakan. Lumayan untuk jangka panjang.",assets/kos_photos/kos_0865.jpg,-6.122776,106.924656
KOS-0866,Kos Penjaringan 866,Jakarta Utara,Penjaringan,2550000,Putra,12,1,1,1,0,1,1,0,1,4.3,STIE Indonesia Jakarta,4.0,3.6,15,120,"Kos eksklusif putra area Penjaringan! Fasilitas lengkap: AC, kamar mandi dalam, WiFi, parkir, dapur bersama, dan security 24 jam. Kamar 12m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Utara. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 4.3 km ke kampus terdekat. Daftar sekarang!","Cukup nyaman untuk kebutuhan sehari-hari. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga standar untuk area sini. Cocok untuk yang budget terbatas.",assets/kos_photos/kos_0866.jpg,-6.151551,106.923176
KOS-0867,Kos Tanjung Priok 867,Jakarta Utara,Tanjung Priok,2250000,Putri,12,1,0,1,0,0,0,0,1,9.7,Universitas Jayabaya,2.4,4.9,20,164,"Kos putri strategis di Tanjung Priok, Jakarta Utara. Kamar 12m² dilengkapi AC, WiFi, dan security 24 jam. Lokasi hanya 9.7 km dari kampus dan 2.4 km dari moda transportasi umum. Suasana bersih, aman, dan nyaman. Cocok untuk mahasiswa maupun pekerja muda yang menginginkan hunian berkualitas dengan harga terjangkau.","Sudah 8 tahun tinggal di sini dan tidak mau pindah. WiFi kencang dan stabil. AC dingin, tidak berisik. Lingkungan aman dan nyaman, penghuni dipilih secara selektif.",assets/kos_photos/kos_0867.jpg,-6.129653,106.896126
KOS-0868,Kos Tanjung Priok 868,Jakarta Utara,Tanjung Priok,2900000,Putri,24,1,1,1,0,1,1,1,1,9.0,Universitas Jayabaya,2.2,4.6,11,9,"Hunian nyaman di jantung Jakarta Utara. Kos putri dengan AC, kamar mandi dalam, WiFi, parkir, dapur bersama, laundry, dan security 24 jam. Ukuran kamar 24m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 2.2 km. Cocok untuk profesional muda yang aktif.","Baru 6 minggu tapi sudah betah banget. WiFi kencang dan stabil. AC dingin, tidak berisik. Air bersih dan lancar, listrik stabil, tidak pernah mati. Harga sepadan.",assets/kos_photos/kos_0868.jpg,-6.159996,106.858266
KOS-0869,Kos Koja 869,Jakarta Utara,Koja,2400000,Campur,15,1,1,1,0,1,0,0,1,3.9,STIE Indonesia Jakarta,4.7,4.2,24,137,"Hunian nyaman di jantung Jakarta Utara. Kos campur dengan AC, kamar mandi dalam, WiFi, parkir, dan security 24 jam. Ukuran kamar 15m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 4.7 km. Cocok untuk profesional muda yang aktif.","Lokasi sangat strategis, ke mana-mana mudah dijangkau. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga sangat worth it untuk fasilitasnya. Teman sesama penghuni juga asik.",assets/kos_photos/kos_0869.jpg,-6.170642,106.891408
KOS-0870,Kos Pademangan 870,Jakarta Utara,Pademangan,2100000,Campur,20,1,0,0,0,1,1,0,0,2.7,STIE Indonesia Jakarta,3.9,4.0,13,153,"Tersedia kamar kos campur di kawasan Pademangan, Jakarta Utara. Luas kamar 20m², fasilitas: AC, parkir, dan dapur bersama. Dekat kampus (2.7 km) dan transportasi umum (3.9 km). Lingkungan tenang, pemilik kos ramah dan responsif. Harga sudah mencakup biaya perawatan fasilitas bersama. Ideal untuk pelajar yang baru merantau.","Lokasi sangat strategis, ke mana-mana mudah dijangkau. AC dingin, tidak berisik. Harga sangat worth it untuk fasilitasnya. Teman sesama penghuni juga asik.",assets/kos_photos/kos_0870.jpg,-6.062306,106.856069
KOS-0871,Kos Pademangan 871,Jakarta Utara,Pademangan,2400000,Campur,12,1,0,1,1,0,1,0,1,6.7,Universitas Jayabaya,2.1,3.9,8,184,"Kos bersih dan terawat di Pademangan, Jakarta Utara. Kamar campur berukuran 12m² tersedia dengan fasilitas AC, WiFi, listrik termasuk, dapur bersama, dan security 24 jam. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 6.7 km dari kampus, 2.1 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Cukup nyaman untuk kebutuhan sehari-hari. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga standar untuk area sini. Cocok untuk yang budget terbatas.",assets/kos_photos/kos_0871.jpg,-6.118333,106.889581
